command: /Users/marcosadriano/learning/mestrado/optimization/src/nsgaii --portfolio /Users/marcosadriano/learning/mestrado/optimization/inputs/port5.txt --k 10
cwd: /Users/marcosadriano/learning/mestrado/optimization/src
started: 2026-06-15T09:10:18.062209

generation,risk,expectedReturn
1,0.00074547221348203409,0.0010621122372589766
1,0.00065927372871229075,0.00091800484636417583
1,0.0012090435292457398,0.0015501548566897022
1,0.00061305329188682213,0.00031687566768607916
2,0.00065927372871229075,0.00091800484636417583
2,0.00061305329188682213,0.00031687566768607916
2,0.00049235871352806533,0.00011736946263210398
2,0.0007110878587118718,0.0023483889475785411
2,0.0013597700988102993,0.0026996159985266592
2,0.00062907020890910802,0.00069079367585511405
3,0.00049235871352806533,0.00011736946263210398
3,0.0007110878587118718,0.0023483889475785411
3,0.00087559414416760639,0.0026443518076514857
3,0.00066791994337268325,0.0019372561370959163
3,0.0013024784398545427,0.0028866461077299279
3,0.0005578134114953984,0.0012381592638764009
3,0.00068903480390044962,0.0019685699089767509
4,0.00049235871352806533,0.00011736946263210398
4,0.00087559414416760639,0.0026443518076514857
4,0.0010704458160560085,0.0031781499999999998
4,0.00081133092455092451,0.0024188718253507599
4,0.0015489246755789,0.0037737242904667717
4,0.00051148592811601514,0.0003880475558068711
4,0.00056556048795869515,0.0023819218958244315
4,0.00055165781362311159,0.0012927295968724664
4,0.00054546343355001755,0.00082504223189273766
4,0.00070390852405159362,0.0023968794378489851
4,0.0015325503226949846,0.0036396296810009606
5,0.0010704458160560085,0.0031781499999999998
5,0.0015489246755789,0.0037737242904667717
5,0.00051148592811601514,0.0003880475558068711
5,0.00056556048795869515,0.0023819218958244315
5,0.00070390852405159362,0.0023968794378489851
5,0.0015325503226949846,0.0036396296810009606
5,0.00098175824107566865,0.0030505848912942934
5,0.00074466545217406874,0.0025972100493889959
5,0.00047363498537100854,0.00011817267886283862
5,0.00055884980296904817,0.0019806998072239733
5,0.00074766631954211057,0.0029319861392168764
5,0.00050289285661062435,0.00023973611858128132
5,0.00051481007420669405,0.00053174635108922935
5,0.00051721187585954034,0.0018955123806277062
6,0.0010704458160560085,0.0031781499999999998
6,0.0015489246755789,0.0037737242904667717
6,0.00056556048795869515,0.0023819218958244315
6,0.0015325503226949846,0.0036396296810009606
6,0.00047363498537100854,0.00011817267886283862
6,0.00055884980296904817,0.0019806998072239733
6,0.00051721187585954034,0.0018955123806277062
6,0.00067940614924601845,0.0030991919877604301
6,0.00098550897651365115,0.0031473778694298608
6,0.00058920721690178853,0.0028126497636604621
6,0.00050135854268526644,0.0013612042842921772
6,0.0004572379639600429,-0.0003496065584631752
6,0.00082804280531844515,0.0031315748733726331
7,0.0015489246755789,0.0037737242904667717
7,0.00056556048795869515,0.0023819218958244315
7,0.0015325503226949846,0.0036396296810009606
7,0.00055884980296904817,0.0019806998072239733
7,0.00051721187585954034,0.0018955123806277062
7,0.00067940614924601845,0.0030991919877604301
7,0.00058920721690178853,0.0028126497636604621
7,0.00062173069382987834,0.0029584715305205293
7,0.00054075582604008363,0.001979367366061812
7,0.00044861078099098819,0.0018196119701245001
7,0.0005630344017140724,0.0022439482968113749
7,0.0014502983629175645,0.0035487488660755767
7,0.001219277880619052,0.0034843132467093797
7,0.00050971769491561997,0.0018527960728881806
7,0.00080320262046074825,0.0032711999999999997
8,0.00067940614924601845,0.0030991919877604301
8,0.00058920721690178853,0.0028126497636604621
8,0.00062173069382987834,0.0029584715305205293
8,0.00044861078099098819,0.0018196119701245001
8,0.001219277880619052,0.0034843132467093797
8,0.00080320262046074825,0.0032711999999999997
8,0.00043469091237182002,0.0013161940263672445
8,0.0013614149754240415,0.0036624407374167738
8,0.00051772184731800023,0.0025773544945745575
8,0.00072022879279829007,0.0031455329879371513
8,0.0015413662468135724,0.0038105367907822194
8,0.00061461731931937425,0.0028822472635165971
8,0.0015742310644198266,0.0038458360621514698
8,0.00041700940586236323,0.0011521380016227569
8,0.0007998390634261286,0.0032599999999999999
8,0.00046351425518127622,0.0018427490405061398
8,0.00040752954263659539,-0.00021253876375686151
8,0.00049392701745175837,0.0019957615650567423
8,0.00073315768735017234,0.0032300439433654202
8,0.00081373267599999996,0.003307
9,0.00058920721690178853,0.0028126497636604621
9,0.00044861078099098819,0.0018196119701245001
9,0.00043469091237182002,0.0013161940263672445
9,0.0013614149754240415,0.0036624407374167738
9,0.00051772184731800023,0.0025773544945745575
9,0.0015413662468135724,0.0038105367907822194
9,0.0015742310644198266,0.0038458360621514698
9,0.00041700940586236323,0.0011521380016227569
9,0.00046351425518127622,0.0018427490405061398
9,0.00049392701745175837,0.0019957615650567423
9,0.00092917853674408268,0.0035090758870951113
9,0.00072093831559006576,0.0033691726318119254
9,0.00048990036862508796,0.0019680327080840981
9,0.00071878945500477578,0.0032294383390496489
9,0.00038389269859473712,0.0011328880918715979
9,0.0011606320376900954,0.0035356059804515258
9,0.00066846409182725263,0.003184607300893733
9,0.0004975441047555888,0.0020684346603840184
9,0.00060572907897624107,0.0029644300919435809
9,0.00048857374437696172,0.0019219490181501295
9,0.0015676124114263924,0.0038258199999999997
