command: /Users/marcosadriano/learning/mestrado/optimization/src/nsgaii --portfolio /Users/marcosadriano/learning/mestrado/optimization/inputs/port2.txt --k 10
cwd: /Users/marcosadriano/learning/mestrado/optimization/src
started: 2026-06-11T12:35:51.446891

generation,risk,expectedReturn
1,0.00029070608262470569,0.0036387804846637496
1,0.00031872449610254136,0.0042662645018198501
1,0.00022795064045574552,0.0020499659483405315
1,0.00025517139277675578,0.0031040190172262269
1,0.00028295626008512001,0.0035802052083169851
1,0.00044500862566502835,0.0054371198821870897
1,0.00041394217073140714,0.0042717053566465098
1,0.00042150744674982794,0.0045250087498713834
2,0.00029070608262470569,0.0036387804846637496
2,0.00022795064045574552,0.0020499659483405315
2,0.00025517139277675578,0.0031040190172262269
2,0.00028295626008512001,0.0035802052083169851
2,0.00044500862566502835,0.0054371198821870897
2,0.00042150744674982794,0.0045250087498713834
2,0.001105218989793348,0.0064323714334640816
2,0.00059927156972494286,0.0054626660040863117
2,0.00044293523391737027,0.0048663381951534667
2,0.00030052779457620911,0.0045030240606274419
2,0.00086881240588610592,0.005472778644327313
3,0.00029070608262470569,0.0036387804846637496
3,0.00022795064045574552,0.0020499659483405315
3,0.00028295626008512001,0.0035802052083169851
3,0.00030052779457620911,0.0045030240606274419
3,0.00033074967604488097,0.0048790964928098401
3,0.00040629536529051386,0.0056742890268257741
3,0.00024646562275929017,0.0035014461512105372
3,0.00059723044136444448,0.0067097426472902226
3,0.00057143912633655404,0.0058927880279371625
3,0.00050386629556396821,0.0058863996981440335
3,0.0004034075156466359,0.0051591253129712753
3,0.00044648524885409634,0.0057189421988806362
3,0.00066460214048615724,0.0072605565110087393
3,0.0010876657281124703,0.0072900831265958798
4,0.00022795064045574552,0.0020499659483405315
4,0.00030052779457620911,0.0045030240606274419
4,0.00040629536529051386,0.0056742890268257741
4,0.00024646562275929017,0.0035014461512105372
4,0.00059723044136444448,0.0067097426472902226
4,0.00044648524885409634,0.0057189421988806362
4,0.00066460214048615724,0.0072605565110087393
4,0.00028238598670413947,0.0036909143172537211
4,0.00064467362046748741,0.0071809562219833254
4,0.00045869689465862591,0.0058936046557463307
4,0.00028424722433931368,0.0039549652315874926
4,0.00029919546020411444,0.0039606323174072025
4,0.00048050190330401095,0.0059040145083106592
4,0.00048134519004944742,0.005987983700054115
4,0.00035779483483035842,0.0056592498948381123
4,0.00028733576214414055,0.0039588229545904109
4,0.00032918341513699236,0.0053008310072775212
4,0.0020284843005683065,0.008446043387733736
4,0.00051823827871424403,0.0064728067472857587
4,0.0012106889395479456,0.0082786009203059865
4,0.00060380046078267887,0.0068200237540891676
4,0.00076052028230294566,0.0076729387633131555
4,0.00026914229510210632,0.0036891632702880286
4,0.0012692550993448747,0.0083408668080936343
5,0.00024646562275929017,0.0035014461512105372
5,0.00059723044136444448,0.0067097426472902226
5,0.00066460214048615724,0.0072605565110087393
5,0.00064467362046748741,0.0071809562219833254
5,0.00032918341513699236,0.0053008310072775212
5,0.0020284843005683065,0.008446043387733736
5,0.00060380046078267887,0.0068200237540891676
5,0.00076052028230294566,0.0076729387633131555
5,0.00026914229510210632,0.0036891632702880286
5,0.00020858595102924519,0.0033242474105028485
5,0.0011241820553934171,0.0084089722662203294
5,0.00072309742173238092,0.007497994878675019
5,0.00037493572969495817,0.0057353466874576044
5,0.00070705772974750611,0.0073717951335821675
5,0.00034583189115177363,0.005683230731876183
5,0.00042816693880148323,0.0060378408197267258
5,0.00050359986714714042,0.0066129531864682241
5,0.00078020944428411213,0.0078090780600655156
5,0.00027461963307220353,0.0050012223277254879
5,0.00031515824189268243,0.0050175783225788551
5,0.00049467909682740562,0.0061014763358313634
6,0.00032918341513699236,0.0053008310072775212
6,0.00020858595102924519,0.0033242474105028485
6,0.0011241820553934171,0.0084089722662203294
6,0.00037493572969495817,0.0057353466874576044
6,0.00034583189115177363,0.005683230731876183
6,0.00042816693880148323,0.0060378408197267258
6,0.00078020944428411213,0.0078090780600655156
6,0.00027461963307220353,0.0050012223277254879
6,0.00031515824189268243,0.0050175783225788551
6,0.0004382525134444729,0.0062280596944909337
6,0.00026472878746481931,0.0036993711886184081
6,0.00047085147107877462,0.0071777274609920241
6,0.00051075534253299415,0.0071817362838095889
6,0.00058757907474967614,0.0073685111060706084
6,0.00084987075144951456,0.0079761574381854959
6,0.0024122747161540886,0.0091393270201427235
6,0.00043086642191779244,0.0061019594262125684
6,0.00054257309385082313,0.0072844770702437459
6,0.0006829259450240316,0.0076594251822467273
6,0.00031616691588286152,0.0051913821116430494
6,0.00082102631598361209,0.0078941740269877405
6,0.00068421235005094278,0.0077753000205624751
6,0.001184624020605524,0.0085998809754378423
6,0.00021611953463834439,0.0036204009728836172
6,0.00040691034041990344,0.0059106612821614272
6,0.00039306658849656503,0.0058596396259920566
7,0.00020858595102924519,0.0033242474105028485
7,0.0011241820553934171,0.0084089722662203294
7,0.00037493572969495817,0.0057353466874576044
7,0.00034583189115177363,0.005683230731876183
7,0.00027461963307220353,0.0050012223277254879
